,0,1,2
101,Metallica,Commando,"They do their best they do what they can  
They get them ready for Viet Nam  
  
From old Hanoi to East Berlin  
Commando---Involved again  
  
They do their best they do what they can  
They get them ready for Viet Nam  
  
First rule is: The laws of Germany  
Second rule is: Be nice to mommy  
Third rule is: Don't talk to commies  
Fourth rule is: Eat kosher salamis  
  
They do their best they do what they can  
They get them ready for Viet Nam  
  
From old Hanoi to East Berlin  
Commando---Involved again  
  
They do their best they do what they can  
They get them ready for Viet Nam  
  
First rule is: The laws of Germany  
Second rule is: Be nice to mo-mo-mo-mommy  
Third rule is: Don't talk to commies  
Fourth rule is: Eat kosher salamis

"
102,Metallica,Confusion,"Wake to face the day  
Grab this life and walk away  
War is never done  
Rub the patch and battle on  
Make it go away  
Please, make it go away  
  
Confusion  
All sanity is now beyond me  
Delusion  
All sanity is but a memory  
My life, the war that never ends  
  
Leave the battlefield  
Yet its horrors never heal  
Coming home from war  
Pieces don't fit anymore  
Make it go away  
Please, make it go away  
  
Confusion  
All sanity is now beyond me  
Delusion  
All sanity is but a memory  
My life, the war that never ends  
  
Father, please come home  
Shell shocked all I've known  
Father, please come home  
  
Label him a deadwood soldier now  
Cast away and left to roam  
Rapid is the road to sacrifice  
Just takes longer to come home  
Come home  
  
Confusion  
All sanity is now beyond me  
Delusion  
Crossfire ricochets inside me  
Trapped in a memory forever  
My life, the war that never ends

"
103,Metallica,Crash Course In Brain Surgery,"Look inside and you will see  
The words are cutting deep inside my brain  
Thunder burning, quickly burning  
Knife of words is driving me insane  
Insane, yeah  
  
Raven black is on my track  
He shows me how to neutralize the knife  
Show to me in surgery  
The art of fighting words to conquer life  
Conquer life, yeah  
  
[ooooh, ooooh, ooooh, ooooh]  
  
Now the wicked lance of fear  
Is driving from my heady mountain brain  
Crash course in brain surgery  
Has stopped the bloody knife of words again  
Yeah, yeah, yeah

"
104,Metallica,Cure,"(Spoken)  
The man takes another bullet  
He keeps them all within  
He must seek no matter how it hurts  
So don't fool again  
  
He thinks the answer is cold and in his hand  
He takes his medicine  
The man takes another bullet  
He's been fooled again  
  
Uncross your arms  
Take and throw 'em to the cure, say...  
I do believe  
  
Uncross your arms now  
Take 'em too,and say...  
I do believe  
Yeah, I do believe  
  
The lies tempt her she follows  
Again she lets him in  
She must believe to fill the hollow  
She's been fooled again  
  
Uncross your arms  
Take and throw them to the cure, say...  
I do believe  
  
Uncross your arms now  
Take 'em too,and say...  
I do believe  
Oh yeah, I do believe  
  
Betting on the cure  
It must get better than this  
Betting on the cure  
Yeah everyone's gotta have the sickness  
'Cause everyone seems to need the cure  
Precious cure  
  
Betting on the cure  
'Cause it must get better than this  
Betting on the cure  
Yeah everyone's gotta have the sickness  
'Cause everyone seems to need the cure  
Precious cure  
  
I do believe  
  
Betting on the cure  
It must get better than this  
Need to feel secure  
Yeah it's got to get better than this, this, this  
It must get better than this  
Betting on the cure  
Everyone's gotta to have the sickness  
'Cause everyone seems to need the cure  
  
I do believe

"
105,Metallica,Cyanide,"Sleep and dream of this  
Death angel's kiss  
Brings final bliss  
Don't believe it!  
  
Empty they say  
Death, won't you let me stay?  
Empty they say  
Death, hear me call your name?  
Oh, call your name!  
Suicide, I've already died  
It's just the funeral I've been waiting for  
Cyanide, living dead inside  
Break this empty shell forevermore  
  
Wait, wait patiently  
Your death-black wings  
Unfolding sleep  
Treading on me  
  
Empty they say  
Death, won't you let me stay?  
Empty they say  
Death, hear me call your name  
Oh, call your name!  
Suicide, I've already died  
It's just the funeral I've been waiting for  
Cyanide, living dead inside  
Break this empty shell forevermore  
  
Say, is that rain or are they tears?  
That stained your concrete face for years  
Crying, weeping, shedding strife  
Year after year, life after life  
A narrow freshly broken ground  
A concrete angel laid right down  
Upon the moon that swallows fast  
It's peace at last  
Oh, peace at last  
  
Empty they say  
Death, won't you let me stay?  
Empty they say  
Death, hear me call your name  
Oh, call your name  
Suicide, I've already died  
It's just the funeral I've been waiting for  
Cyanide, living dead inside  
Break this empty shell forevermore  
  
Forevermore!  
Forevermore!  
It's the funeral I've been waiting for!

"
106,Metallica,Damage Case,"Hey babe don't act so scared  
All I want is some special care  
I'm on the run from some institution  
All I want's a little consolation  
And I can tell by your face  
I'm a total disgrace  
Let me inside your place  
Move over for a damage case  
  
Hey babe wait a minute stop  
Don't run away don't call the cop  
I ain't looking to victimize you  
All I want to do is tantalize you  
And I can tell by your state  
I'm all over the place  
I can tell by your face  
Got no time for a damage case  
  
Hey babe don't turn away  
I'm here tomorrow I'm gone today  
I don't care what you think your game is  
I don't care even what your name is  
And I can tell by your face  
You're all over this place  
Let me inside your face  
Move over for a damage case

"
107,Metallica,"Damage, Inc.","Dealing out the agony within  
Charging hard and no one's gonna give in  
Living on your knees, conformity  
Or dying on your feet for honesty  
Inbred, our bodies work as one  
Bloody, but never cry submission  
Following our instinct not a trend  
Go against the grain until the end  
  
[Chorus:]  
Blood will follow blood  
Dying time is here  
Damage Incorporated  
  
Slamming through, don't fuck with razorback  
Stepping out? You'll feel our hell on your back  
Blood follows blood and we make sure  
Life ain't for you and we're the cure  
Honesty is my only excuse  
Try to rob us of it, but it's no use  
Steamroller action crushing all  
Victim is your name and you shall fall  
  
[Chorus]  
  
We chew and spit you out  
We laugh, you scream and shout  
All flee, with fear you run  
You'll know just where we come from  
Damage Incorporated  
Damage jackals ripping right through you  
Sight and smell of this, it gets me goin'  
Know just how to get just what we want  
Tear it from your soul in nightly hunt  
Fuck it all and fucking no regrets  
Never happy ending on these dark sets  
All's fair for Damage Inc. you see  
Step a little closer if you please  
  
[Chorus]

"
108,Metallica,Devil's Dance,"Yeah  
I feel you too  
Feel  
Those things you do  
In your eyes I see a fire that burns  
To free the you  
That's running through  
Deep inside you know  
Seeds I plant will grow  
One day you will see  
And dare to come down to me  
Yeah come on come on now take the chance  
That's right  
Let's dance  
Snake  
I am the snake  
Tempting  
That bite you take  
Let me make your mind  
Leave yourself behind  
Be not afraid  
I've got what you need  
Hunger I will feed  
One day you will see  
And dare to come down to me  
Yeah, come on, come on now take the chance  
Haha  
Come dance  
Yeah, come dancing  
One day you will see  
And dare to come down to me  
Yeah, come on, come on now take the chance  
Yeah  
I feel you too  
Feel  
Those things you do  
In your eyes I see a fire that burns  
To free the you  
That's running through  
Deep inside you know  
Seeds I plant will grow  
One day you will see  
And dare to come down to me  
Yeah, come on, come on now take the chance  
That's right  
Let's dance  
Mm, it's nice to see you here  
Haha

"
109,Metallica,Die Die My Darling,"Die, die, die my darling  
Don't utter a single word  
Die, die, die my darling  
Just shut your pretty eyes  
I'll be seeing you again  
Yeah, I'll be seeing you in hell  
  
So don't cry to me oh baby  
Your future's in an oblong box  
Don't cry to me oh baby  
You should have seen it a-comin' on  
Don't cry to me oh baby  
Had to know it was in your cards  
Don't cry to me oh baby  
Dead-end goal for a dead-end girl  
Don't cry to me oh baby  
And now your life drains on that floor  
Don't cry to me oh baby  
  
Die, die, die my darling  
Don't utter a single word  
Die, die, die my darling  
Just shut your pretty mouth  
I'll be seeing you again  
I'll be seeing you in hell  
  
Don't cry to me oh baby  
Your future's in an oblong box  
Don't cry to me oh baby  
You should have seen it a-comin' on  
Don't cry to me oh baby  
Had to know it was in your power  
Don't cry to me oh baby  
Dead-end goal for a dead-end girl  
Don't cry to me oh baby  
Now your life drains on that floor  
Don't cry to me oh baby  
  
Die, die, die my darling  
Don't utter a single word  
Die, die, die my darling  
Shut your pretty mouth  
I'll be seeing you again  
I'll be seeing you in hell  
Die, die, die  
Die, die, die  
Die, die, die  
Die

"
110,Metallica,Dirty Window,"I see my reflection in the window  
It looks different, so different than what you see  
Projecting judgment on the world  
This house is clean baby  
This house is clean  
  
Am I who I think I am?  
Am I who I think I am?  
Am I who I think I am?  
Look out my window and see it's gone wrong  
Court is in session and I slam my gavel down  
  
I'm judge and I'm jury and I'm executioner too  
  
Projector  
Protector  
Rejector  
Infector  
Projector  
Rejector  
Infector  
Injector  
Defector  
Rejector  
  
I see my reflection in the window  
This window clean inside, dirty on the out  
I'm looking different than me  
This house is clean baby  
This house is clean  
  
Am I who I think I am?  
Am I who I think I am?  
Am I who I think I am?  
I look my window and see it's gone wrong  
My court is in session and now I slam my gavel down  
  
Projector  
Protector  
Rejector  
Infector  
Projector  
Rejector  
Infector  
Injector  
Defector  
Rejector  
  
I drink from the cup of denial  
I'm judging the world from my throne  
I drink from the cup of denial  
I'm judging the world from my throne

"
111,Metallica,Disposable Heroes,"Bodies fill the fields I see, hungry heroes end  
No one to play soldier now, no one to pretend  
Running blind through killing fields, bred to kill them all  
Victim of what said should be  
A servant 'til I fall  
  
Soldier boy, made of clay  
Now an empty shell  
Twenty one, only son  
But he served his will  
Bred to kill, not to care  
Do just as we say  
Finished here, greetings death  
He's yours to take away  
  
Back to the front  
You will do what I say, when I say  
Back to the front  
You will die when I say, you must die  
Back to the front  
You coward  
You servant  
You blind man  
  
Barking of machine gun fire, does nothing to me now  
Sounding of the clock that ticks, get used to it somehow  
More a man, more stripes you bare, glory seeker trends  
Bodies fill the fields I see  
The slaughter never ends  
  
Soldier boy, made of clay  
Now an empty shell  
Twenty one, only son  
But he served us well  
Bred to kill, not to care  
Do just as we say  
Finished here, greetings death  
He's yours to take away  
  
Back to the front  
You will do what I say, when I say  
Back to the front  
You will die when I say, you must die  
Back to the front  
You coward  
You servant  
You blind man  
  
Why, am I dying?  
Kill, have no fear  
Lie, live off lying  
Hell, hell is here  
  
I was born for dying  
  
Life planned out before my birth, nothing could I say  
Had no chance to see myself, molded day by day  
Looking back I realize, nothing have I done  
Left to die with only friend  
Alone I clench my gun  
  
Soldier boy, made of clay  
Now an empty shell  
Twenty one, only son  
But he served his will  
Bred to kill, not to care  
Do just as we say  
Finished here, greetings death  
He's yours to take away  
  
Back to the front  
You will do what I say, when I say  
Back to the front  
You will die when I say, you must die  
Back to the front  
You coward  
You servant  
You blind man  
  
Back to the front

"
